Stock Name,Price
HEGVF,440.86
OMFLL,772.2
ZFMDC,26.78
AEBBS,621.92
PLBJN,247.24
KCGBL,832.07
FTUAL,635.67
QKDSE,38.24
UZEGI,571.99
TUTBF,247.16
IYQHY,392.73
AKEQH,97.37
TSIYE,774.8
GTONA,415.28
GNEEY,439.14
FMDUI,382.21
NQPCL,446.83
TTJEW,118.64
ZWONB,570.53
VLGVR,903.64
QMKKR,822.55
IRZYZ,475.97
PFOXK,250.92
YRDEX,653.62
YQIQA,469.16
OJSPU,177.59
UJLJO,46.22
SPNNA,914.73
GVRWU,473.61
JHWCL,899.11
GSIRQ,314.06
ZKOIQ,826.62
HDIGK,209.89
PQCQN,627.46
QWNUL,972.23
MVAOE,907.11
GSJNT,810.25
RPUEP,123.76
VCSOF,516.35
SVXOK,221.37
PUPQD,593.19
EJBQQ,659.84
WJNPU,472.51
RTSQJ,846.01
JPEJI,998.14
FMFVL,153.26
UCCBQ,980.09
TMFNC,233.85
DNXHV,230.71
BPUSA,773.52
BZZNU,965.58
FUTMO,48.56
OBAOL,195.99
IGORY,676.32
QUMLP,301.98
BFPZY,495.69
ZICKL,52.99
HSBIA,530.0
MBBWU,389.27
APMVR,139.66
EHQPN,130.33
WXIMP,131.67
VZCCL,782.08
FIOES,324.8
BLWGG,274.77
SEQSC,359.37
NJUEE,522.4
UBSQZ,543.74
QYWDN,590.25
ZNZCB,680.2
FQBCN,283.73
CBLXV,360.79
EAYOY,903.6
RLLMM,804.21
OPJWT,883.51
NCCIP,701.02
XJDFW,53.72
STEBR,168.89
CTNGB,899.65
MNHCT,332.29
TAOYT,805.52
ILHWF,407.16
ODSTV,626.62
EPDNB,666.87
JCLUU,154.77
XCIZE,975.06
MOGXP,773.55
LHCOD,827.4
PCXJR,406.81
JZQQQ,863.94
QGRZK,209.8
MUNOL,965.38
RJVNS,19.2
SZMND,676.25
YBYZU,24.53
QFGHA,478.35
KCTUF,601.91
RVGPS,991.31
OAFUA,540.62
GISPO,672.22
VILNW,786.42
XFPVL,804.82
MIJRT,10.3
HFOYQ,783.27
KKKKB,993.54
LUYXZ,826.7
LBRFZ,638.62
XKWPY,861.23
HAPMM,516.73
AKXQK,164.86
XMTOZ,205.27
EQNAQ,251.58
OSVRA,797.28
KNMGM,787.6
MWBAH,470.61
LCJLI,584.9
PEPUP,91.95
KUVTC,783.72
MGRTM,560.17
KZNFI,255.63
AHYEQ,349.33
PIZOJ,873.83
BYYYV,937.34
CGWGX,505.83
UDPWY,933.55
QENTU,387.27
WFYYY,61.61
YXETN,358.4
OOGHX,230.31
KRFPR,392.49
CSRDV,621.27
XCJFP,801.58
VWECB,855.1
QRLOI,846.4
FOOED,329.75
LRJDT,179.19
WEJPR,183.32
KRDIQ,516.69
UQXVW,964.68
KTMTI,942.03
PBJCB,177.17
ZBYZR,516.24
XUZPY,37.07
RCBAR,775.02
XBSPL,859.94
XOINY,163.68
YBMJQ,548.56
FHDUZ,195.0
XCBIW,287.19
WFKAJ,636.9
SFNMO,128.48
LXYZE,886.09
AAIKS,38.34
BDDSG,905.12
YUWUI,985.15
GMTVX,479.94
UDZVQ,985.11
BMCMM,628.9
CAJYY,602.34
LEVSO,261.38
NCKVL,800.14
CTZNG,605.95
EJXVI,635.36
XBFSO,49.74
WXEUT,436.05
SNFUJ,85.28
JXFZQ,762.74
UTIKT,641.06
APMOA,596.56
SHWMJ,181.42
EUDFN,843.43
JYNQF,337.82
MHNOH,677.03
YBYMG,615.0
TMQLY,661.24
CQAVX,873.29
MHYSS,608.56
INWYZ,589.45
VZJXT,187.59
SYNAL,668.65
WGXWF,906.45
RBQMY,127.21
SKYNE,884.54
RTEGY,464.48
TRFNR,603.12
AIFFY,995.6
HMHHY,160.85
DONLT,415.71
DRLPR,214.82
DOOUA,396.34
PEKUZ,310.24
WHKEY,564.59
FQODV,778.38
SOHBV,58.72
WBCRW,630.1
YHTMN,639.05
GMBID,439.83
RMTCD,174.61
MGXRZ,58.84
LZFIX,758.91
FKPEL,317.15
NXCNY,978.59
MQRIN,626.88
WGQVD,45.92
TSCQC,151.3
TOEMS,495.0
VIEVT,150.3
PRAUW,56.53
SWCJW,157.41
UHTHP,237.76
CGNRI,170.74
JWGJT,424.54
KSZAW,606.43
YBFXY,642.37
ZDAAH,41.88
OCFYJ,671.22
HSUEX,487.48
QOAHM,226.47
RZPCU,11.86
BLITM,383.26
FPQCN,803.94
PKNFD,476.18
MTLXM,830.33
UHTKJ,454.26
ORIPZ,267.85
GBWVY,466.26
MFKKU,32.21
THSJG,789.05
ADNIF,467.99
ELIKQ,265.62
TVSYP,752.65
IIZBQ,981.0
SISTY,940.47
ZFMDR,760.69
FXSQM,465.93
XORHH,646.05
HQYBZ,449.63
YEXRV,932.45
HPFCQ,999.74
VTIHV,208.76
BCCNG,58.2
SFPYX,488.86
QQTRR,283.2
ZXLTK,239.99
QABWO,286.35
BZDZZ,363.3
OYDWH,293.32
PILGP,533.31
WANBT,47.21
GRGKB,559.7
APJYG,994.96
KWNQY,859.14
QGDOP,984.94
NKBDJ,620.14
OWASF,93.51
CCNQR,763.66
OZOYX,332.12
HSQSZ,723.93
NULWN,559.91
YJIPS,38.86
XHAMZ,225.24
DLBHR,877.15
JPREP,79.97
DLJKP,235.19
SCPLP,793.35
KBPVM,73.06
FXTUH,76.47
DSUMC,532.23
BIKJU,209.32
VSQSP,554.17
RMINH,639.07
YNNQI,491.08
KWJGE,999.48
EPAZQ,299.89
BDTWR,129.18
GEDZS,44.35
AJHQU,760.8
BHVAS,489.07
VDKTI,891.77
JGAKO,72.52
RILER,115.41
UMTWJ,950.14
KICQT,418.12
SLIXQ,511.11
CDUHP,948.92
VJSWL,871.37
MASHU,988.51
FGYTS,735.06
EEGKD,255.67
SRYWR,419.85
SMJNK,59.22
KMGSZ,812.55
GAZRM,320.04
VDXZC,805.51
BUKDX,438.35
XOFYL,448.64
SCDPT,297.24
NIKZF,754.12
GTUNX,833.72
AFULS,184.07
MZJPY,606.49
QUUII,859.71
MHDFP,381.0
BKTLQ,183.35
OIPUO,284.64
XZCZG,623.03
MQABO,277.38
KMJTN,544.59
GENGP,600.57
AHOQH,679.49
ZBBDI,797.72
AJXKI,127.85
LVQNY,495.17
XZENO,283.87
ILQQI,26.12
BFACQ,231.33
GYAXJ,980.25
UPQDE,312.96
WLBNP,633.54
WRBNT,38.91
DDKLL,619.64
POMSF,392.56
QKIDY,939.91
JHGOO,770.65
GIVTI,284.55
VCOPN,258.83
SBXAD,249.59
LZDDT,346.45
PIBVD,344.66
YHIJJ,60.0
YLJSH,568.97
PSGLB,539.47
VHAGB,499.85
AWWYQ,841.69
ELRGG,883.29
GMEJZ,374.56
LQECF,500.62
OFDGG,221.08
LXFVG,729.02
HUZCZ,991.97
HPCMN,253.93
AKJUC,895.09
NQEHF,338.58
AHCSM,999.91
MQJLE,821.4
EVWDD,221.71
REFQN,955.22
NYZXL,887.55
TSOFR,868.63
ZMOID,836.43
HFCEP,679.06
SFUFT,532.45
NGUNZ,198.73
SMEYZ,161.12
YVYKW,443.52
OWXAK,842.64
UIZHT,743.36
CTHSN,576.83
CBQKV,683.22
SXSVO,474.19
CUDRN,514.64
WBDQZ,831.79
UKLVH,745.59
EHCVZ,857.12
EXTXL,585.14
NCSVN,561.84
RVGGT,684.37
BMEAI,31.24
HFLOU,648.1
NPGYW,189.15
PFBXP,247.85
IHLYI,859.74
FHRHZ,821.92
HVIWV,667.63
FIGIM,391.05
BBHYR,854.25
TACIO,274.79
PLRKI,115.62
CJWAG,945.09
WSMRV,349.4
NTGKA,288.7
KCCRW,779.11
CKLQC,883.83
HEJNB,800.7
PHMMA,241.72
RWNBS,281.99
MOZZP,197.67
AXBKE,656.5
LLUUG,98.81
RYPTR,885.35
KJVNO,697.7
KKHAV,966.54
UUSEP,980.47
RNTQW,245.3
UIWWI,964.75
ZMODX,694.54
KZQTT,50.81
ISVZL,513.95
ANFKL,404.55
JXTQK,655.36
YEUJX,879.89
EXEPI,512.47
ZCOSK,912.54
OKZCA,126.3
OHKRG,619.81
HSMXU,186.45
GERPN,810.83
ZFGPN,446.38
SGHLC,564.06
VTQKO,426.28
QPYOC,426.63
BILQW,863.53
IJRDF,851.0
YTORS,132.18
PMNRC,67.49
XSWLY,287.42
LZEBS,68.0
CSQVB,676.89
CPBVN,321.86
ASXYX,687.93
AZNXQ,466.96
DLQPD,666.01
INLDC,833.23
TIMEK,565.76
NWGOL,235.53
GQZHT,554.6
RKOJA,944.08
CUIQD,458.47
QMJZB,652.54
IASNN,692.42
HSCLZ,773.61
JDFXK,808.1
ZXKYO,701.34
KKQCN,896.82
RFZRF,676.91
IBETB,635.56
OSJZD,829.73
RSDSB,451.77
HASIC,311.06
HYPJB,361.77
SLARS,74.41
KBYYZ,872.69
WVZIN,247.42
EQQKR,440.56
UJSUL,937.24
XPTPX,316.37
GFZHM,676.96
MYXBB,184.43
GZKNR,649.03
IRSCQ,803.43
TPXLW,671.84
UTDCI,655.78
LDZOP,282.93
XNAOC,87.67
ATHAJ,400.04
NFCBT,975.53
KLZZX,432.45
IFOZH,234.63
GOBUU,788.18
XVSWI,613.69
JRLNS,856.59
IRQWO,842.96
MPEVQ,383.72
SNKJU,895.1
MYKGR,284.23
OCPKZ,972.54
SOJLU,710.5
DTPML,208.69
RNWDO,928.45
RVQEY,577.96
JHTLG,382.74
PNZZQ,824.55
EPFMG,420.07
RZGIR,808.03
MTYRE,448.15
BIXWJ,887.87
KRYNL,527.55
ACKFO,488.07
OYEDJ,171.32
BDQIA,486.91
BWLSK,911.32
QXNSP,151.21
PNSRZ,190.07
SEKYS,385.7
VMKLD,362.59
MZVNV,793.97
MLNDT,385.98
ZKKBF,961.24
IUKCK,27.93
ABOGF,244.57
QPTYJ,486.52
BLOQG,935.76
PWYOB,362.76
NQEHM,952.93
XSVHI,790.42
CERWQ,887.74
EZRRX,106.38
TXZDU,215.77
TLGDM,223.3
IMIMW,906.44
RZDOM,447.21
CUMQF,59.9
NOKJG,949.55
THCWQ,236.26
DIKQI,708.26
DLOFL,985.87
SNMQV,732.58
BMGSJ,105.92
DAOGP,577.99
LCINO,623.83
QHKEE,336.35
SRIMT,858.5
WBYPI,617.64
ECRBH,936.71
HMXVG,424.7
WIWJZ,666.0
IZEBZ,196.48
HXLIF,176.85
QIFSG,812.45
USQYI,153.84
NLPJF,806.15
RCRCL,806.72
JVZHO,55.64
REMMO,389.64
EPCNJ,814.81
HWMZS,589.2
WWUDG,288.19
LTYXS,571.47
WJJPE,497.59
JXQYS,49.26
LOLNF,491.03
IVRUG,26.93
WCJIB,399.4
PSWPZ,786.8
JOFSP,300.17
HLRUF,192.42
WEOIY,36.64
RZWFW,25.96
XSEEX,775.28
VGESF,325.58
IIGRG,359.56
RYGRC,995.49
SYNRG,464.58
GCIFC,773.64
FFJHX,508.23
YKNDU,346.7
PJKBV,796.24
VEYDV,475.08
IUZAL,763.39
GKBHB,789.95
RFRPB,644.44
ERFIX,483.43
ZPGUN,53.94
UJYRM,428.2
VQCSN,340.65
OZQYF,554.43
KFLRA,110.15
BEXNK,803.05
BUKZF,534.13
ZICZP,895.78
FEIRU,889.0
ZEWYP,965.84
WWTAB,529.63
ZTTAG,826.62
AQBJD,102.32
NPRHC,699.25
DIPLE,154.95
MUOIM,88.9
IKIDZ,363.65
NPAWH,665.57
MNUNK,444.38
BTKKJ,368.97
JMBIA,132.19
WBTAE,479.26
ACEVH,194.2
VVQCQ,955.16
FYWGP,385.44
EKEHH,922.73
QYGGG,343.03
LCZLF,732.12
VRSGX,587.3
PWVBD,879.07
EEOMG,14.12
VMCPF,134.25
TLMMW,20.36
UCZMB,616.1
EWYUS,335.61
LAODA,886.54
PLLHH,735.66
SCOYC,771.07
MVYLJ,428.83
HPHMM,695.37
TPUGC,367.18
PCSMY,468.65
RIVUC,905.59
DJDOO,838.64
ZYMQR,841.89
CQDLE,905.23
KIBRC,134.39
JUWUJ,457.64
FMTIA,497.53
MROWK,43.95
DNCDO,976.83
OFXAQ,497.2
PMJVJ,615.22
VKCOK,298.9
AWCQE,256.57
EDRLG,535.05
GKEBT,223.1
YGIKR,811.69
XIBGX,381.52
EFLBX,925.03
WCIAI,881.12
VXKAV,433.82
SJKME,61.74
HDOUT,951.37
IIOXC,698.93
CFGSE,123.65
LRJVH,326.3
FCQWK,413.91
DQTFY,651.51
HYXND,829.58
RBLAY,840.56
AEKLT,242.97
VPYFP,338.58
KPJGR,577.26
IMVBI,553.68
ODSZU,897.63
VHGQQ,422.53
GWGXC,552.95
DHPUW,71.25
SNZGS,720.42
WABKY,748.6
CEMXB,212.84
QGGTO,871.22
BOCMP,533.33
VSOJR,538.79
XZOPQ,249.59
YUDMR,427.28
IHAJK,841.72
BULYO,899.51
NCRJS,718.16
DWIWG,635.01
HWACZ,869.4
EELWG,652.38
RJZQO,579.61
HSYGD,175.19
XWSWF,306.38
HABWY,929.4
HHYDE,536.22
BYFVI,836.31
CXDFG,428.13
RPPUE,402.67
IIVEH,650.69
GTGNX,134.56
YARIC,508.38
AWXPW,290.26
PGVZT,847.25
OOZVJ,439.45
DWFHP,728.71
GZVUY,347.18
POAHP,466.69
NBZQL,686.81
OVQXU,478.4
LRDLE,315.16
APBYW,227.45
TEALU,982.41
QSPGV,184.0
JWPBJ,373.63
ELFBG,698.94
PXXHH,99.32
MZVBF,956.07
AKQHQ,801.02
CXUIQ,574.63
FTDAH,34.7
VKKUJ,693.04
TVTZC,228.97
CJVLQ,15.01
AMRUV,301.06
OSHDT,130.09
SXDWY,266.75
ASYBQ,521.67
QZZBH,281.6
CYTNP,471.33
IOUMQ,238.95
MTZEP,970.96
YPTFO,607.23
XCBPC,933.37
RBABK,792.73
OFLTG,607.31
MGCHZ,665.61
CRJEC,456.6
UBBYK,99.91
ZZAUT,139.54
BENSU,40.33
PUCBD,633.9
LKEYZ,987.74
HDXKT,853.85
YLKVR,130.87
UVOHF,114.76
UJQCP,974.27
TWOQH,746.31
DPXGZ,276.17
ELBPB,861.17
FWOSR,763.69
BFHTD,614.08
GCMKG,946.74
PARIZ,662.67
LUVOV,397.85
DIUQI,161.36
CCZRD,991.18
HDQWP,236.95
LULMX,186.52
NGSAX,904.37
PDCJH,930.87
HRPAK,801.63
XFJOO,495.7
YGGHT,513.82
PLGSQ,513.22
LELQV,163.61
LAYED,609.89
YRUVT,306.92
JYBCC,653.74
CVKCX,645.73
PXRZE,124.4
FYCUB,171.58
QSZIU,898.16
AJEUU,433.59
IGIPS,731.86
JQTRB,78.74
CALRW,507.22
HDUPT,92.31
HJDTA,133.41
JWFPQ,346.54
HSXKV,247.47
UFPXE,945.94
DLTRR,116.38
LCVPR,978.85
JFLFX,404.23
DRKSZ,41.24
IJBGE,861.94
TUORC,869.74
ONJPL,963.83
VHHVO,273.18
CSROJ,981.49
LDFMP,738.42
CZNGC,80.23
HEGIL,813.69
MNVGF,227.75
DBQZR,597.97
WVLUU,981.37
KQLIL,72.71
TZUHL,927.7
BWTLN,118.06
YJNWN,689.08
LVZIV,249.79
EUQYL,326.83
XHCJY,594.9
REAWG,885.08
QYGPB,263.22
TZVBM,418.55
UMLHG,303.98
HBCAY,41.29
JMDGG,416.53
FAXER,382.69
ZVVKG,853.72
TNRZX,859.2
SVYWV,169.75
ZVEXM,421.01
JTIPP,506.49
MNOIC,356.3
EHWHW,592.31
YTKXS,659.28
ZWTLE,897.07
PYEYN,233.99
YLNWI,109.38
VCTHQ,863.22
VKLZX,693.0
XUMMT,188.1
JIGMI,953.89
DADGH,508.15
MRZTX,209.15
LYLMR,441.01
IWOEA,424.76
KLIWI,354.13
DXRCE,747.32
ZLMFT,431.95
IEQUQ,45.25
IGBPI,155.27
CCTTC,283.27
XTLDY,152.17
ZTKQZ,637.23
RQGSB,317.12
VOKYC,763.18
RCOPP,714.57
TGMVD,558.3
JWXKP,314.35
VQIEL,974.74
ODAXE,968.21
HOHPX,606.22
MGZZT,872.38
CKTQN,320.11
SIFGG,945.98
FYVQY,617.81
HYWHF,497.67
IJBYY,403.15
KQSRS,818.15
IBZHD,488.15
NYDNE,904.58
WABFD,61.48
EVSEY,765.06
LMEXU,387.07
GQRBS,114.19
LPCLO,939.74
RNZOM,505.69
FHNOP,986.97
AAIMD,677.38
HBEVO,939.35
MKIJD,987.02
AIHGT,942.86
IFDEY,563.76
DSAWI,537.77
EQUJH,666.48
YSOOL,153.47
BPVDW,128.1
WHYEO,343.22
SQJSJ,474.5
BCRCZ,112.05
EDYTQ,115.87
AMEFE,384.99
RAXXZ,536.27
RATCR,147.8
ZOOFW,276.74
EHTVD,606.55
BGJTK,769.25
HPHIH,279.04
ZPNTM,553.62
RAUDM,649.16
EEVJD,378.86
ZNQEO,706.92
OWWZD,664.26
GFBBH,169.82
JUGGU,395.86
BGFYT,959.38
JAHPH,866.0
NSXHC,753.81
SZWSQ,96.05
YSICL,234.64
JPTZN,337.81
EXFPA,84.49
CFLND,496.0
XYIQF,556.04
UZMZY,357.8
IQLZL,645.69
GLIWN,657.59
VYPMP,260.04
ECSTE,871.93
SWAQL,234.61
RGECI,153.51
FGNBL,581.64
YDMBE,484.27
TKWRF,341.3
ALCRY,251.2
XESNE,763.23
BPHQU,645.82
JZRLV,299.2
JZVDD,132.09
MFJFA,359.64
HSXLR,980.92
BMQRN,121.6
UMROH,472.1
GERSA,978.23
OPRNF,569.52
YTQEE,68.51
CYZZE,878.64
AEWDF,828.99
AFHFX,51.34
LJUQR,896.34
TEZRL,792.16
FCVHM,868.44
OXVRG,470.79
RFVVA,384.49
NYDGX,255.97
ZQXAR,259.24
FSAKU,206.34
KDWUL,702.28
DAUIY,363.53
TYKEC,671.91
XESLR,114.23
LMRBL,822.99
SKKIN,584.85
SZJYS,291.61
BVJVY,545.42
QGTRH,703.15
AZNEP,567.74
ASIHZ,154.27
BOWRL,209.86
EBOHW,811.61
EDUTA,293.35
FTNSV,541.72
GWFTA,244.46
GLLTV,463.17
RFCGW,590.5
UUCXO,28.21
VFLAE,678.58
ZWHFV,544.9
DVLWE,87.47
EEGOB,501.71
ZTXUV,438.91
HYVXK,601.96
TOWKU,716.1
XDFTX,882.64
OLUEG,801.47
WCIZE,520.21
WECMM,124.91
XNLOI,925.93
GQFRO,222.64
KVDLH,100.12
GLDVU,289.98
QTFGA,52.27
RMUTY,653.03
RVDKM,585.7
QKNRR,790.44
WJNAF,47.7
VEKXN,867.04
OBYQE,157.08
BAXYR,233.7
NLAJC,856.75
GAPLE,374.85
VVMPO,744.77
BBHUT,50.34
QQWVP,240.05
PJFGT,436.45
ECYZQ,573.44
DRZYM,683.11
XSCSR,351.08
KLENN,575.44
FOGAI,118.54
UMBTQ,481.49
FFZWJ,71.48
ZTGAS,93.33
SJAEW,940.83
SZYXP,60.4
FHDFB,148.92
WTEMF,867.78
XVBEY,289.42
ZMFYX,983.37
HQLTB,356.13
PEDYG,516.46
MNJIB,147.05
BKHRB,736.53
YVXNY,387.05
WTBCN,877.37
EBFFV,851.57
IMHAD,228.41
GJZYB,657.82
QSPAB,965.14
FCFIP,103.94
MGRRN,499.53
VCMWB,288.76
RDLDC,377.0
VKRYX,151.53
IUFTI,549.2
SBXOU,954.33
QFFIA,542.11
DFXIZ,393.07
ZMOER,129.61
IGTRT,147.68
LPBXG,165.75
ZWIBM,801.24
RLQSS,351.88
LTGLN,191.07
OLQHV,319.98
NXSJC,528.47
CUEZI,937.4
MRHEA,604.83
OHYCF,250.7
NIZCI,460.19
MCLNI,450.74
LZXZK,308.68
YUYSW,992.54
JPIMX,867.02
ZSQYS,401.25
OZIEE,846.47
FTEFK,931.19
VQXDB,111.75
OFCVY,317.79
RBWQF,395.82
SLVEL,450.34
LOISY,908.24
LPEJZ,320.21
HDUFV,630.29
TMJBE,195.66
GLZWG,433.0
BGKWX,97.31
DPGHJ,687.06
ALLJT,13.91
NWTZA,65.15
IRQHH,472.27
WKWSB,128.38
ACAPY,539.03
VIGSO,310.5
AGVYD,893.22
ZFPON,642.66
YZAFP,562.4
LKUAR,326.13
FHPED,87.44
TOYHR,508.24
BFCRN,249.48
DRANF,291.13
VATVZ,475.37
NOWPJ,903.8
GQRUJ,537.34
VAFGX,999.73
RESYA,154.21
TESGZ,941.51
MJGLA,127.22
JKLHI,505.58
PHMBI,634.71
VYRGN,745.37
WZVSD,22.2
OZYRC,298.26
BRNZC,316.99
UAQWU,277.8
KLUIE,632.58
IFLQY,530.62
MUBCM,499.29
EEDKU,960.43
QRBVL,582.06
NBRGP,977.53
TAKTJ,478.7
CVJIW,435.81
WISLB,824.47
LGDFL,412.24
DCULP,266.15
HWPBC,468.98
AHDAB,393.11
CNHSQ,964.26
WWQZJ,123.59
UPFPB,217.13
VEPET,437.52
NYAPJ,491.84
SUCHP,464.65
DNOJB,607.31
RYMCC,333.86
NKNKC,553.05
NHIOK,903.93
KTTQO,357.64
UGGHD,883.22
WUFON,481.85
EFINX,932.5
LFMSR,439.57
CFIOH,895.31
ECUSE,646.52
EHXDU,382.9
DQUFH,488.9
MGCPK,144.09
AWFRG,394.96
JCRJJ,214.17
KICZO,808.02
ERFJU,120.26
PPKMV,508.65
XPBJF,491.3
AWIZE,406.42
HBTVD,72.95
BEIPJ,930.6
STEEX,456.73
UTGVB,283.38
YPUNK,410.87
QLALH,233.14
ILVYT,724.16
NIROP,394.5
RBEPR,137.19
HLMHY,713.46
VHBWD,630.99
XUMBG,806.56
UJIEJ,619.92
YLGDA,284.29
RMAWT,45.26
HBIYP,536.53
UMTQX,408.53
BTIAQ,750.51
EIYWT,297.14
ULCPU,313.79
NQJLC,221.06
ZVQNU,677.13
CXPBF,548.16
OZPYQ,141.13
CWAZX,254.31
WDUTD,630.13
NBVQD,696.49
MZXWS,403.9
YPRVO,306.66
BGKWC,742.39
AFXMP,68.63
EKTXB,43.97
HSBZE,889.12
YVIRQ,218.68
BHHHN,304.39
RBIHM,122.75
YZCGS,676.39
OPMJY,908.3
CJZFY,463.67
EULAJ,922.82
XKEQH,812.82
BLZOQ,763.73
RQWJY,781.13
DWGRW,152.94
QNWLI,626.77
SMPXK,639.12
GJTNN,649.1
HLGNT,95.86
BATMU,606.52
CCMVT,647.65
FGHEI,201.82
TGHCX,698.85
SAPER,554.82
ZPODZ,987.35
SNVGT,333.11
DZABI,877.02
AROQQ,345.88
SVMRR,818.67
DAQIS,86.44
GXQKE,151.44
WWIJZ,175.89
DKPHX,850.3
QWDGD,769.17
OFBQX,629.27
GLAFS,233.49
EBBQN,253.87
JMXAF,893.29
WAFBN,836.13
JNWIC,701.99
VSCGR,914.29
GSSDJ,473.81
WVCGD,778.86
MQFAB,146.82
XGOFL,846.45
QCVOO,467.18
PTAKO,274.91
EXZMU,895.75
YJVQN,52.04
SJNUP,932.19
HKWFS,887.8
HLBOU,841.23
LVXAV,751.03
AKZJX,693.85
WOBRX,411.99
HVXEH,43.39
NSTIE,730.73
BQBQN,493.26
KXXWG,267.47
VMLLS,980.84
VKFJN,49.93
ICOYT,345.25
VYVKE,468.64
IJCZW,876.48
BZMOC,129.74
VLPMQ,697.95
KVONH,811.19
EKBGG,486.34
GEIMR,62.16
ILKIX,786.02
LAMVC,514.83
HQXMA,988.63
XIVXD,206.98
IIGKK,293.0
ARVWJ,486.9
QOAKO,163.12
JQPFK,541.37
IFUWH,861.18
NPKDZ,765.58
QBQZT,95.68
MEQRK,969.31
LXITE,276.27
OKWFD,18.72
XSMFL,315.12
ERCYB,837.41
XBSEJ,79.26
XCNET,554.6
LRWOF,170.91
PEBCD,868.53
CWUZU,906.7
VJIKC,251.74
ZBLUJ,183.86
MEDEN,643.7
HYSXG,229.53
SDWJA,764.38
YVKVZ,238.49
ASWGH,778.42
ONWNO,219.03
DPVAL,613.79
HPULS,867.96
IHOWJ,543.21
RPGRJ,189.31
XGUAX,390.61
ENBBE,299.27
LXJOI,945.44
UFFAX,695.07
GVKIL,78.79
YSQZI,937.11
KCBBT,827.95
CNNIM,152.26
NJNJZ,31.65
APZDP,682.07
TEXEA,440.2
RHTWL,588.89
RNERW,944.76
BMPMR,546.96
JRUKP,598.2
ZESOL,301.81
ZASCU,497.81
TYBOG,170.72
BUHJH,857.85
GBHIV,595.41
SMUZB,754.47
MZHPG,208.95
BAHLS,193.87
PPDKB,976.64
MHPVM,992.11
MJOPJ,691.99
DDLBW,547.14
ILDCX,687.51
DGJAC,833.66
BQHSM,305.93
PVDKH,718.97
VCIZN,638.75
MDAOL,523.7
ILCGA,290.42
XWXXS,789.81
ITFHW,909.22
AIPRH,452.84
AMOFA,616.02
IRVYE,380.04
FHTVM,103.11
QWISH,513.31
OAEST,860.72
ECCWM,750.13
MNUCV,438.44
NTTTE,909.71
OXHLG,583.64
JKCYE,807.16
JVCSI,12.06
SXRAR,584.29
AIOCN,848.54
CZQZH,556.28
UFTYS,692.73
RVAJT,309.6
CIWZD,344.26
DYSBN,647.65
OWVWN,144.63
XXWUE,601.39
YJUJX,909.35
IOHFY,995.7
NFSJL,828.99
MCATC,82.21
EGPSL,405.52
WHSWZ,729.24
NWRFN,592.95
HEYRK,353.37
TPXFJ,888.49
XHNQP,503.61
VXWSE,902.14
ULNEQ,620.49
RHEWQ,769.57
GLZEO,531.41
IAANW,556.02
ZRCYM,413.96
PXNUO,962.91
OYHQM,531.04
WYCCT,472.73
KLQBY,62.07
RTEQQ,696.38
MSFSD,260.43
KVAQJ,451.85
GQSYU,394.17
HPKRS,419.01
QPSTC,109.45
MVSEE,272.4
TFZHH,619.88
JTGXQ,248.39
LHEZQ,657.21
INWMU,746.81
RYAUT,541.98
RBMYX,620.63
ZVTLP,721.27
IMPNW,723.26
DRUBE,740.0
WJILR,275.05
EBPVR,52.93
PEWAT,333.42
MKLOV,233.58
ECGBE,772.53
EHZPA,271.09
JYRRW,260.21
RVJHG,476.81
RYGWG,259.41
CBSGD,972.57
QAGNC,799.76
PVERE,475.29
BPHXV,718.36
DRHJI,158.38
LDOSG,424.81
QFGZJ,794.14
YHCKH,79.1
OWAAL,643.85
NWRVE,598.9
NBRWA,251.42
TRIDE,518.9
GWJQT,915.85
FWQUO,447.92
GLYEN,199.4
HJWPO,335.22
SDWMD,249.23
HQUZL,184.09
ITJVI,56.45
QTTTK,692.28
PLZZZ,91.29
BMJUP,83.8
JDALW,766.93
IEFLT,170.5
JRYWE,160.86
GZZMZ,536.75
XCZEL,909.85
SCGQO,845.29
GNHPH,907.88
XXGWQ,100.03
BREDF,485.75
SELBI,186.37
PDQIC,624.85
ELWEH,627.62
TIUWI,798.18
TLOND,359.64
HBHYR,219.84
ZABND,837.02
KTYMH,258.85
AHBOR,356.57
QEKOC,437.42
KGDXO,85.52
CJMJF,288.63
BELWH,691.71
LNGBA,526.59
KKASA,574.97
ZNOMV,509.34
MYNSO,270.61
BJDVM,194.83
ETDNH,352.52
NYCXF,168.87
FUHUW,708.57
URTGJ,458.8
OWXDO,473.45
JUGKP,16.85
UPHAI,927.8
WOQUX,954.34
BZJJN,592.35
FGUCG,610.87
HVGZV,647.5
QBQMB,40.49
VOQNL,252.36
BNHCA,301.49
GDMUX,467.54
NLWSN,630.91
FDXUE,812.24
WMFAJ,895.52
RFTGJ,507.11
GQJUB,543.2
IDFJT,716.04
USVTL,601.39
DDTIM,537.22
YCGTP,457.25
IQRRH,854.81
LCRVH,864.08
SZBAK,609.34
EQJIQ,720.39
VZHAD,477.84
RGVJA,982.72
JGCXD,974.18
DFJXW,968.28
BEZFR,21.07
UZSUI,494.93
SAUCY,756.81
XWOQZ,255.44
GJCIZ,428.87
TYLMC,316.4
ULOMH,89.45
ZLIBP,107.51
MDNZE,200.14
XPOCV,363.11
RKOBJ,878.09
NMWCH,710.84
CGTLT,487.96
BKZEW,150.0
